isee	1410939
atrc	1323885
smtc	88941
elf	1600033
dan	26780
pd	1568100
utg	1263994
apam	1517302
hpp	1482512
unit	1620280
safe	1688852
prk	805676
ailih	18654
hth	1265131
lgih	1580670
itgr	1114483
urbn	912615
ster	1645070
etwo	1800347
mgrc	752714
ag	1308648
dk	1694426
upst	1647639
ktb	1760965
teo	932470
udmy	1607939
ne	1458891
cnne	1704720
trox	1530804
acls	1113232
rlj	1511337
gpor	874499
esba	1553079
aat	1500217
mdc	773141
banr	946673
sdgr	1490978
frog	1800667
allo	1737287
ese	866706
laur	912766
rlx	1828365
atsg	894081
prct	1588978
epc	1096752
fcpt	1650132
dnut	1857154
sg	1477815
wafd	936528
mdrx	1124804
ffbc	708955
wmk	105418
kai	886346
mfgp	1359711
carg	1494259
xene	1582313
cswi	1624794
sjw	766829
ssu	1869858
gnw	1276520
aeo	919012
lz	1286139
vtscy	1880866
thrm	903129
sstk	1549346
tell	61398
mac	912242
rvnc	1479290
prgs	876167
ccu	888746
sono	1314727
icfi	1362004
msge	1795250
fbc	1033012
trmk	36146
rely	1782170
hep	1283140
ctre	1590717
twst	1581280
mtx	891014
ety	1340736
goos	1690511
vtyx	1851194
verv	1840574
napa	1835256
boot	1610250
dsey	1831617
wgo	107687
mpln	1793229
arcb	894405
asz	1839191
dh	1861795
roic	1407623
mlkn	66382
ceqp	1136352
amps	1828723
lkfn	721994
shak	1620533
imcr	1671927
drh	1298946
pipr	1230245
webr	1857951
atgsy	1437541
cent	887733
alvo	1898416
lyel	1806952
psmt	1041803
six	701374
omi	75252
ftdr	1727263
fbk	1649749
cim	1409493
sah	1043509
xhr	1616000
rqi	1157842
gdv	1260729
sitm	1451809
kmt	55242
ctkb	1831915
atge	730464
mcy	64996
crct	1828962
cvco	278166
enr	1632790
gogl	1029145
furcf	1559444
adx	2230
erj	1355444
slcjy	1523541
you	1856314
pax	1825570
odp	800240
flng	1772253
vctr	1570827
pl	1836833
fg	1934850
ptve	1527508
xpel	1767258
npo	1164863
bbu	1654795
htlf	920112
nus	1021561
rnst	715072
nabl	1834488
supn	1356576
gff	50725
expi	1495932
cstm	1563411
blmn	1546417
nuv	812801
sbcf	730708
talo	1724965
gms	1600438
rcus	1724521
trmd	1655891
gpre	1309402
task	1829864
evt	1253327
rvlv	1746618
ue	1611547
ampl	1866692
arhs	1875444
ptxky	1545057
bmez	1785971
agio	1439222
irwd	1446847
frpt	1611647
csgs	1005757
myov	1679082
play	1525769
ivt	1307748
sybt	835324
door	893691
ttgt	1293282
cvac	1809122
usac	1522727
bur	1714174
fhtf	1764443
jack	807882
tph	1561680
bros	1866581
ftai	1590364
gtn	43196
pfs	1178970
extr	1078271
otly	1843586
ccyc	1681769
nzf	1137887
crs	17843
algt	1362468
ns	1110805
nmih	1547903
tds	1051512
sasr	824410
efsc	1025835
krys	1711279
nwbi	1471265
skin	1818093
tsp	1823593
figs	1846576
mygn	899923
hain	910406
hive	1720424
iova	1425205
neog	711377
apps	317788
step	1796022
nac	1074952
gsbd	1572694
ctos	1709682
snex	913760
crto	1576427
res	742278
or	1627272
rcii	933036
lrn	1157408
mwa	1350593
angi	1705110
tgsgy	1437731
slvm	1856485
avdx	1858257
cake	887596
ako-a	925261
ltc	887905
mnso	1815846
gab	794685
nvro	1444380
kahc	1843212
cvii	1828248
wre	104894
two	1465740
bdj	1332283
insw	1679049
hope	1128361
lnn	836157
cour	1651562
mir	1809987
cnk	1385280
vrtv	1599489
hlio	1024795
pjt	1626115
nbtb	790359
bbio	1743881
mtrn	1104657
semr	1831840
xncr	1326732
tvtx	1438533
ntb	1653242
mrtn	799167
bke	885245
bvn	1013131
get	1867325
imkta	50493
int	789460
bcat	1809541
loma	1711375
wrby	1504776
htgc	1280784
b	9984
vsto	1616318
sbgi	912752
mux	314203
ai	1577526
altb	1642365
kar	1395942
msex	66004
tlry	1731348
evri	1318568
ttmi	1116942
cprx	1369568
dct	1160951
olk	1835539
hlmn	1822492
fcel	886128
xpro	1575828
maxr	1121142
frey	1844224
rfp	1393066
bstz	1768666
etv	1322436
arco	1508478
evop	1704596
ten	1024725
cyrx	1124524
stra	1013934
tbk	1539638
ltghy	1569963
prm	1880319
irbt	1159167
ari	1467760
skt	899715
praa	1185348
www	110471
wow	1701051
gcmg	1819796
btt	1528437
xper	1803696
lxu	60714
zeta	1851003
sbh	1368458
pgre	1605607
hcc	1691303
me	1804591
air	1750
alg	897077
esta	1688757
dea	1622194
jbi	1839839
lila	1712184
sovo	1856608
ptn	911216
modv	1220754
pay	1841156
akr	899629
ktos	1069258
hmn	850141
road	1718227
inbt	1657803
mnro	876427
schl	866729
pty	1190935
pcvx	1649094
pdm	1042776
silk	1397702
nwn	1733998
lgnd	886163
sfl	1289877
ecpg	1084961
md	893949
evtv	1563568
rvt	804116
pam	1469395
bgcp	1094831
lob	1462120
tgh	1413159
mmi	1578732
myrg	700923
sats	1415404
gel	1022321
lmnd	1691421
swtx	1773427
egbn	1050441
jps	1176433
ng	1173420
alkt	1529274
vorb	1843388
dht	1331284
wabc	311094
phr	1412408
rvmd	1628171
osis	1039065
adus	1468328
fna	1531978
cgc	1737927
vvnt	1713952
oxm	75288
wbx	1866501
vbtx	1501570
tmdx	1756262
hurn	1289848
forty	1045986
pdi	1510599
eaf	931148
ccs	1576940
evbg	1437352
dawn	1845337
erii	1421517
ptnr	1096691
ipof	1818873
pmt	1464423
ihrt	1400891
spce	1706946
gshd	1726978
mei	65270
kymr	1815442
ty	99614
krnt	1625791
vgr	59440
opk	944809
gogo	1537054
allg	1874474
adtn	926282
vrts	883237
cldx	744218
pdo	1798618
amph	1297184
uan	1425292
amk	1591587
th	1712189
tdcx	1803112
idcc	1405495
usa	799195
acva	1637873
bdn	790816
forg	1543916
med	910329
vivo	794172
cmp	1227654
mlnk	1834494
clne	1368265
crncy	909531
dac	1369241
tcbk	356171
bxmx	1298699
dvax	1029142
gsg	1332174
ladr	1577670
bhlb	1108134
ramp	733269
bamr	1837429
hmy	1023514
cts	26058
mnrl	1745797
prta	1559053
px	1841968
vcyt	1384101
swi	1739942
clfd	796505
ahl-pc	1267395
gnl	1526113
kro	1257640
aiv	922864
pacb	1299130
sos	1346610
exfy	1476840
clmt	1340122
dada	1793862
frg	1528930
etg	1270523
cmre	1503584
nxrt	1620393
ptra	1820630
hni	48287
gty	1052752
ofg	1030469
baly	1747079
gsm	1639877
cwh	1669779
tslx	1508655
cohu	21535
bpiry	1437441
codi	1345126
crsr	1743759
rock	912562
hrt	1859285
sava	1069530
bgs	1278027
fbnc	811589
rily	1464790
dfin	1669811
tbbk	1295401
chef	1517175
eat	703351
alex	1545654
cgau	1854640
kfrc	930420
stc	94344
finv	1691445
mara	1507605
chco	726854
gva	861459
lpi	1528129
sndx	1395937
dnow	1599617
saft	1172052
tmci	1630627
radi	1810739
jwsm	1831359
tigo	912958
flgt	1674930
lc	1409970
psfe	1833835
kn	1587523
meg	1643615
bynd	1655210
fvrr	1762301
buse	314489
nmfc	1496099
atax	1059142
veru	863894
arko	1823794
afya	1771007
gdyn	1743725
eoss	1651958
fcf	712537
cano	1800682
kind	1846069
pct	1830033
esrt	1541401
dsgn	1807120
sana	1770121
gdev	1848739
uctt	1275014
evtl	1867102
hims	1773751
sand	1434614
tgs	931427
ias	1842718
dcom	846617
neo	1077183
aac	1829432
cffn	1490906
vre	924901
ssdt	1673504
oscr	1568651
mag	1230992
din	49754
cls	1030894
ostk	1130713
kalu	811596
olo	1431695
ecvt	1708035
dsl	1566388
ebs	1367644
ddd	910638
uvv	102037
lpro	1806201
cnxn	1050377
pgti	1354327
cint	1868995
kyn	1293613
scs	1050825
comp	1563190
vcel	887359
taro	906338
enva	1529864
sbsi	705432
amrs	1365916
dgii	854775
holi	1357450
rxt	1810019
sbr	710752
kref	1631596
plus	1022408
kdny	1435049
bigc	1626450
ssp	832428
mdgl	1157601
ocsl	1414932
fdp	1047340
evv	1222922
stba	719220
dbi	1319947
mcg	1846510
srce	34782
alx	3499
usna	896264
agys	78749
clm	814083
enta	1177648
ocfc	1004702
blu	1259942
ngm	1426332
vrnof	1848416
avns	1606498
nbhc	1475841
bfly	1804176
cxw	1070985
swir	1111863
htld	799233
cron	1656472
adpt	1478320
ahh	1569187
modn	1118417
rgnx	1590877
cdmo	704562
wrmk	1609471
hcyt	1591165
krp	1657788
nxgn	708818
patk	76605
slp	1023459
gden	1071255
aroc	1389050
avid	896841
fsly	1517413
bst	1616678
spns	885740
nfj	1260563
grbk	1373670
exai	1865408
caap	1717393
dcph	1654151
uuuu	1385849
mbuu	1590976
hees	1339605
vadp	1700849
imgn	855654
stkl	351834
hyt	1222401
dnn	1063259
tnc	97134
trs	842633
mcri	907242
mho	799292
zntl	1725160
hlit	851310
rdnt	790526
clov	1801170
infn	1138639
ionq	1824920
lmat	1158895
svc	945394
azul	1432364
fgen	921299
hbm	1322422
nbr	1163739
indi	1841925
btrs	1774155
goss	1728117
uec	1334933
prg	1808834
ande	821026
brsp	1717547
fpf	1567569
cbd	1038572
nmz	1266585
pbfx	1582568
agm	845877
pra	1127703
myte	1831907
licy	1828811
sldp	1844862
mntv	1739936
tmp	1005817
eras	1761918
ccrn	1141103
epac	6955
dmlp	1172358
avo	1802974
lzb	57131
gic	945114
blfs	834365
prlb	1443669
qrtea	1355096
camt	1109138
gdot	1386278
negg	1474627
ffwm	1413837
rnp	1224450
hera	1842912
sncy	1743907
bma	1347426
atri	701288
parr	821483
nssc	69633
ego	918608
bchpy	1887388
nymt	1273685
csr	798359
morf	1679363
oflx	1317945
dfh	1825088
ssys	1517396
maxn	1796898
rdwr	1094366
banc	1169770
sptn	877422
tdw	98222
hcsg	731012
cpuh	1828608
sph	1005210
posh	1825480
nhc	1047335
wti	1288403
amwl	1393584
eqx	1756607
cubi	1488813
cown	1466538
reta	1358762
plya	1692412
prim	1361538
ges	912463
momo	1610601
ryi	1481582
pta	1793882
flnc	1868941
vlrs	1520504
dm	1754820
eig	1379041
bbn	1493683
zuo	1423774
sxi	310354
akro	1744659
aten	1580808
veco	103145
oec	1609804
tgls	1534675
mttr	1819394
dcbo	1829959
axl	1062231
crnx	1658247
usph	885978
pll	1728205
tgtx	1001316
ddl	1854545
pro	1392972
azz	8947
geo	923796
acrs	1557746
glp	1323468
dcgo	1822359
edit	1650664
btz	1379384
slca	1524741
kids	1425450
apog	6845
sumo	1643269
fmtx	1538927
cash	907471
mnkd	899460
mgni	1595974
sa	1231346
pfbc	1492165
mrus	1651311
nrc	70487
amcx	1514991
arqq	1859690
inta	1565687
cnob	712771
siga	1010086
qure	1590560
snbr	827187
etw	1322435
rc	1527590
tnk	1419945
ero	1853860
oii	73756
cdna	1217234
peri	1338940
hesm	1789832
agro	1499505
auph	1600620
arqt	1787306
amtb	1734342
himx	1342338
qqqx	1608741
kura	1422143
bfs	907254
astl	1860805
bcor	1068875
aus	1838207
pump	1680247
asix	1673985
skyw	793733
brkl	1049782
hska	1038133
tse	1519061
fnko	1704711
mgi	1273931
ra	1655099
rckt	1281895
bkd	1332349
plab	810136
brbr	1772016
imax	921582
obnk	1516912
lwlg	1325964
shen	354963
pfc	946647
bhg	1671284
pubm	1422930
cet	18748
pdfs	1120914
bv	1734713
acmr	1680062
hfwa	1046025
gbx	923120
blnk	1429764
fwrg	1789940
ccsi	1866633
sii	1512920
cdre	1860543
brog	1774983
kros	1664710
bcsf	1655050
rna	1599901
vist	1762506
nrk	1195739
cal	14707
noah	1499543
rgr	95029
amsf	1018979
cyxt	1794905
asle	1754170
gern	886744
jrvr	1620459
gof	1380936
nvgs	1581804
rlmd	1553643
ulh	1308208
bhe	863436
jeld	1674335
cutr	1162461
crlbf	1832928
chy	1222719
par	708821
accd	1481646
merc	1333274
dwac	1849635
gpro	1500435
aclx	1786205
imxi	1683695
eos	1308335
nuvl	1861560
sboey	1578955
gam	40417
star	1095651
aosl	1387467
splp	1452857
mtl	1302362
umh	752642
vrex	1681622
vnet	1508475
crhc	1818212
adv	1776661
riot	1167419
valn	1836564
schn	912603
jbss	880117
mqy	890196
atec	1350653
inva	1080014
dole	1857475
plrx	1746473
chct	1631569
vcsa	1874944
vld	1825079
paya	1819881
kamn	54381
ac	1642122
sli	1537137
cco	1334978
inn	1497645
lpsn	1102993
rdfn	1382821
ta	1378453
enfn	1868912
bbby	886158
ptlo	1871509
pntm	1830392
anf	1018840
geni	1834489
htd	1260041
abtx	1642081
next	1612720
thry	1556739
pds	1013605
este	10254
om	1484612
acel	1698991
apgb	1838337
clb	1000229
lgv	1832300
hqh	805267
igr	1268884
osw	1758488
opi	1456772
wash	737468
awf	906013
rocc	77159
gb	1799983
rwt	930236
cndt	1677703
wmc	1465885
vmeo	1837686
ango	1275187
pbt	319654
twi	899751
cmco	1005229
prtc	1782999
snpo	1856430
efc	1411342
nmm	1415921
lbai	846901
brmk	1784797
orgn	1802457
qcrh	906465
aod	1379400
stgw	876883
wlkp	1604665
pebo	318300
rpay	1720592
krny	1617242
clbt	1854587
shyf	743238
repl	1737953
aste	792987
proc	1863362
mlab	724004
zeal	1674988
silv	1659520
cii	1278895
chi	1171471
hfro	1710680
fubo	1484769
rbcaa	921557
hbnc	706129
sgmo	1001233
hwkn	46250
mgic	876779
utl	755001
bcx	1506289
wttr	1693256
by	1702750
vtol	1525221
vhi	59255
alpc	1616736
ha	1172222
mrc	1439095
ichr	1652535
pnt	1811764
alvr	1754068
thq	1604522
gprk	1464591
drq	1042893
avpt	1777921
hibb	1017480
fviv	1828183
jpc	1216583
rapt	1673772
amwd	794619
nvta	1501134
vtex	1793663
argo	1091748
scwx	1468666
ccf	830524
alec	1653087
cde	215466
spnt	1576018
gsbc	854560
tls	320121
mod	67347
twoh	1494413
orla	1680056
ntst	1798100
wkme	1847584
karo	1828102
capl	1538849
cars	1683606
achr	1824502
arce	1740594
mcb	1476034
wina	908315
chrs	1512762
giii	821002
phar	1828316
cmpr	1262976
alp-pq	3153
cnvy	1787640
vvi	884219
imos	1123134
rskd	1851112
rpt	842183
matw	63296
smp	93389
apgt	1353538
gol	1291733
coco	1482981
hhr	1721181
wrld	108385
land	1495240
boac	1818089
wnc	879526
bsig	1748824
jmia	1756708
ghld	1821160
myi	883412
prdo	1046568
fmcb	1085913
tcpc	1370755
hcci	1403431
revg	1687221
cepu	1717161
til	1789769
crbu	1619856
aeri	1337553
avan	1819608
svfa	1828478
eocw	1843862
sp	1059262
ufcs	101199
veon	1468091
forr	1023313
dice	1645569
dlx	27996
nrds	1625278
ctbi	350852
clvly	1290877
cgbd	1544206
eim	1176984
btwn	1815086
invz	1835654
cbtx	1473844
oxlc	1495222
knsa	1730430
brg	1442626
dyn	1818794
mytay	1047564
cresy	1034957
hiii	1823034
audc	1086434
bry	1705873
law	1625641
ffc	1174164
wetf	880631
lung	1127537
hone	1769617
hafc	1109242
tbi	768899
alt	1326190
nfbk	1493225
pdt	855886
eb	1475115
lev	1834974
nrix	1549595
hngr	722723
gthx	1560241
avxl	1314052
acre	1529377
uvsp	102212
vygg	1822877
ghrs	1855129
mbin	1629019
tgi	1021162
tmst	1598428
scoa	1828985
bw	1630805
itos	1808865
cstl	1447362
amal	1823608
crnc	1768267
huya	1728190
lgac	1836337
sd	1349436
lifx	1581760
jqc	1227476
slam	1838162
msda	1846996
scsc	918965
blnd	1855747
sens	1616543
rovr	1826018
krus	1772177
ebix	814549
lmaca	1831992
igms	1496323
wish	1822250
crgy	1866175
mor	1340243
fc	886206
fsm	1341335
trtx	1630472
athx	1368148
acet	1720580
dao	1781753
gsl	1430725
domo	1505952
plym	1515816
bcyc	1761612
renn	1509223
htbk	1053352
mirm	1759425
hstm	1095565
zh	1835724
iea	1652362
hlx	866829
ysg	1819580
ufpt	914156
nstg	1401708
pzn	1399249
tbph	1583107
brw	826020
ubp	1029800
leu	1065059
plow	1287213
fpac	1829426
hzo	1057060
mvis	65770
mtls	1091223
dly	1788399
hmst	1518715
nrgx	1756908
nwbo	1072379
nexa	1713930
strl	874238
mov	72573
good	1234006
slgc	1837412
ecom	1169652
cers	1020214
nndm	1643303
phk	1219360
gmre	1533615
fax	790500
agen	1098972
clw	1441236
wpcb	1836074
nesr	1698514
ccvi	1828250
valu	717720
atex	1304492
gsev	1828096
titn	1409171
nvts	1821769
grc	42682
pcok	1452936
cogt	1622229
cac	750686
safly	1538028
bbar	913059
innv	1834376
uht	798783
nwli	1635984
vmo	884152
imtx	1809196
rick	935419
arvl	1835059
hbia	732417
cenx	949157
vray	1597313
atni	879585
mvst	1760689
gwh	1819438
sohu	1734107
seat	1856031
kvsc	1846068
bto	925683
nx	1423221
mcrb	1609809
hlly	1822928
fhai	1309251
fnma	310522
ntgr	1122904
fpi	1591670
gco	18498
ambc	874501
mhd	1034665
curv	1792781
cfb	1458412
nktr	906709
ymab	1722964
hzon	1821788
adtx	1726711
fedu	1709819
ndmo	1793129
pml	1170299
fbms	947559
anab	1370053
nlst	1282631
dffn	1053691
mye	69488
rere	1838957
vrna	1657312
ceva	1173489
idt	1005731
lbc	1475348
sva	1084201
denn	852772
ctic	891293
scvl	895447
trst	357301
gldd	1372020
evgo	1821159
coll	1267565
ewcz	1856236
slrc	1418076
bjri	1013488
lilm	1855756
atai	1840904
vinp	1826286
nfgc	1840616
srne	850261
crai	1053706
cnsl	1304421
big	768835
mbi	814585
yext	1614178
cfiv	1825249
avd	5981
bbdc	1379785
pgc	1050743
vslax	853180
swim	1833197
shcr	1816233
casi	895051
osbc	357173
ffic	923139
egle	1322439
cldt	1476045
alcc	1849056
ingn	1294133
eoi	1300391
mxct	1287098
goev	1750153
cpf	701347
enmpy	1630511
ruth	1324272
cchwf	1776738
rgp	1084765
ccv	1812234
nid	1557915
cvgw	1133470
iag	1203464
wiw	1267902
sbow	351817
edn	1395213
stok	1623526
base	1845022
tuya	1829118
indt	1037390
fmbh	700565
fsnb	1840225
acqr	1837393
untc	798949
ipi	1421461
nkx	1195738
boe	1320375
biox	1769484
mit	1826058
lca	1844642
trmr	1849396
borr	1715497
nie	1383441
arr	1428205
qnst	1117297
sibn	1459839
chs	897429
brfh	1487197
yorw	108985
anip	1023024
nat	1000177
bbsi	902791
faro	917491
bxc	1301787
iim	885601
bit	1562818
lpg	1596993
for	1406587
nnox	1795251
ccap	1633336
rmgc	1838108
cbl	910612
inbx	1739614
nrp	1171486
tile	715787
uis	746838
bhk	1160864
etd	896156
crf	33934
aeva	1789029
twou	1459417
pahc	1069899
etj	1395325
aio	1778114
gnk	1326200
pmvp	1699382
blx	890541
thff	714562
smwb	1842731
cmps	1816590
cccc	1662579
tpic	1455684
uslm	82020
tigr	1756699
tcda	1595585
eols	1570562
csii	1180145
bfc	1746109
lnd	1499849
ldp	1548717
cion	1534254
pfn	1296250
ipsc	1850119
kelya	55135
hcat	1636422
iesc	1048268
swbi	1092796
vvr	1059386
agcb	1830232
imvt	1764013
thr	1489096
cgem	1789972
irs	933267
ipod	1818876
ccd	1602584
csv	1016281
cmax	1813914
ellky	1437194
ngd	800166
bird	1653909
hckt	1057379
pgen	1356090
avir	1593899
tspq	1838219
smrt	1837014
dba	1383082
onl	1873923
nxdt	1356115
revh	1841389
vaqc	1842386
sjt	319655
tti	844965
dpg	1515671
gtpb	1842046
vnda	1347178
pixy	1675634
user	1557127
trns	99302
catc	711772
dx	826675
can	1780652
mrsn	1442836
lqdt	1235468
adma	1368514
diax	1608742
jout	788329
tbla	1840502
gbl	1060349
gte	1273441
yala	1794350
kzr	1645666
emd	1227862
rptx	1808158
abst	1071058
vgm	880892
janx	1817713
cara	1346830
nuvb	1811063
haac	1824013
prpc	1821329
clar	913277
imgo	1623715
srga	1760173
dhil	909108
kc	1795589
pcn	1160990
thw	1635977
vkq	877463
trvg	1683825
bzun	1625414
opra	1737450
msbi	1466026
fbrt	1562528
fthy	1810523
mx	1325702
fcbc	859070
cdxs	1200375
knte	1797768
desp	1703141
ccbg	726601
hsii	1066605
zumz	1318008
notv	720154
knop	1564180
frph	844059
gevo	1392380
pv	1818787
srg	1628063
vivk	1450704
ccb	1437958
ttcf	1741231
sfix	1576942
ggn	1313510
vitl	1579733
seer	1726445
ytpg	1840859
ebf	33002
bme	1314966
amswa	713425
artna	863110
cfvi	1830081
hyln	1759631
iiin	764401
mass	1555279
dgnu	1827076
peo	216851
sxc	1514705
exk	1277866
asts	1780312
hipo	1828105
hlth	1628945
dco	30305
anzu	1840877
iqi	885125
srlp	1525287
eght	1023731
tbcp	1815753
traq	1841230
ble	1176194
mmx	1773250
bhil	1830210
arow	717538
eqd	1818221
ctaq	1823634
rada	761238
ewtx	1710072
bgb	1546429
lwel	1567098
finm	1823855
hhla	1824185
snrh	1823854
ulnv	1605810
hbt	775215
sbfm	1402328
agac	1833909
mcs	62234
joff	1824149
ohpa	1836129
ldi	1831631
icpt	1270073
pdot	1841845
hci	1400810
ctt	1341141
olp	712770
ddi	1799567
gut	1080720
biol	811240
lind	1512499
sri	1043337
ephy	1827248
fsbc	1275168
hyzn	1716583
cass	708781
bgy	1393299
acco	712034
alxo	1810182
tcva	1845580
wkhs	1425287
mmd	1518557
dxpe	1020710
vrdn	1590750
pacx	1829797
max	1818383
rway	1653384
mcbs	1747068
rbot	1812173
cool	1829953
sgla	1433551
sklz	1801661
eqbk	1227500
mbwm	1042729
bvs	1665988
myd	879361
drd	1023512
fcax	1823733
hy	1173514
hps	1215913
vtnr	890447
nxj	1087786
nbb	1478888
ke	1606757
gcbc	1070524
nstb	1834518
tlga	1827871
mbac	1839175
lasr	1124796
api	1802883
itrn	1337117
nstc	1835817
nstd	1835814
spfi	1163668
cio	1593222
bmrc	1403475
wsr	1175535
aaqc	1838883
vuzi	1463972
gpmt	1703644
cem	1488775
hayn	858655
bgry	1824734
blue	1293971
impx	1820191
amrn	897448
plce	1041859
jfr	1276533
newt	1587987
amyt	1783010
dbo	1383058
bwb	1341317
idya	1676725
cvlg	928658
cmbm	1738177
xpof	1802156
akya	1711933
kod	1468748
vsec	102752
ocul	1393434
puyi	1750264
blw	1233681
uk	1821424
bui	1528988
ghy	1554697
ifn	917100
hrtx	818033
mkfg	1816613
kop	1315257
tetc	1840920
agx	100591
naac	1830063
avte	1798749
pflt	1504619
onew	1772921
acam	1846125
mofg	1412665
alrs	903419
pbi	78814
airs	1870940
nktx	1787400
hvt	216085
muc	1051004
ezpw	876523
fmnb	709337
avtx	1534120
lhc	1824153
gim	828803
wdh	1823986
ontf	1110611
espr	1434868
gain	1321741
vcv	895531
hpi	1176199
tcx	909494
kgeif	1477081
bfk	1137393
rbbn	1708055
doyu	1762417
chuy	1524931
axgn	805928
crmt	799850
ocgn	1372299
czoo	1859639
smbc	916907
pntg	1766400
mpb	879635
rad	84129
orgo	1661181
acb	1683541
bfst	1624322
tup	1008654
npk	80172
higa	1823776
mvf	835948
fdus	1513363
arlo	1736946
dgica	800457
dsx	1318885
jpi	1547994
care	1829576
avk	1219120
repx	1001614
vera	1831828
grin	1725293
mmu	886043
mui	1232860
nrbo	1638287
tnxp	1430306
iiiv	1728688
ilpt	1717307
vsta	1792829
sgh	1616533
vpg	1487952
enpc	1816261
pets	1040130
abml	1576873
ficv	1855693
aspn	1145986
nvcn	1399708
cpar	1848410
fcuv	1590418
pcpc	1824993
dsu	1051003
myps	1823878
etb	1308927
tpgy	1819399
tree	1434621
nqp	870780
rlyb	1739410
icnc	1858351
chw	1396277
mua	901243
twlv	1819498
eres	1814287
sdc	1775625
qsi	1816431
gtx	1735707
rmr	1644378
gaxy	1127993
tpb	1290677
cpaa	1841137
hlgn	1840292
trc	96869
igd	1285890
huma	1818382
amot	46129
ndac	1837067
rmni	1635282
mitk	807863
luxa	1823767
adct	1771910
pspc	1843716
flic	740663
lxfr	1096056
srdx	924717
senea	88948
cndb	1851961
cpsi	1169445
frxb	1840161
rgc	1829667
cstr	1676479
jcic	1822312
gfx	1823896
wuyi	1687065
scob	1838431
twni	1835881
glbl	1838615
fact	1838987
lega	1834628
ross	1841610
pnnt	1383414
nerv	1598646
gsqd	1837207
stk	1471420
meso	1345099
metc	1687187
hcic	1829455
giix	1841080
dhhc	1830188
tioa	1846163
rxra	1840463
oepw	1824677
acii	1838614
vtru	1805012
gate	1838513
slac	1834755
spgs	1839127
ccne	736772
ptoc	1838238
macc	1840148
cswc	17313
coli	1829615
acah	1836274
scle	1838697
strc	1826681
fmiv	1842916
trtl	1847112
wsbf	1569994
calt	1795579
ofix	884624
ino	1055726
cpac	1221029
cifr	1819989
evn	1074540
nfys	1850502
zt	1849408
acro	1847891
isd	1534880
tyg	1268533
trda	1689375
twnd	1814215
ibcp	39311
kodk	31235
gnty	1058867
cmcm	1597835
poww	1015383
smbk	1038773
fra	1259708
sol	1417892
cnbx	1343009
vln	1863006
best	1709505
aura	1501796
litt	1848364
imab	1778016
rsvr	1824403
atra	1604464
bcsa	1873441
fhtx	1822462
cnta	1847903
brt	14846
hsc	45876
aerg	879911
ride	1759546
byts	1842566
tnp	1166663
hcar	1824846
altg	1759824
trin	1786108
dtoc	1839998
svm	1340677
nml	1562051
lxrx	1062822
legh	1436208
atlc	1464343
ghg	1724755
mgtx	1735438
claa	1837739
ead	1210123
cdlx	1666071
pack	1712463
awp	1390195
dfp	1559991
piai	1819175
ston	1753886
cveo	1590584
kmf	1500096
mcft	1638290
up	1819516
lgo	1400438
faca	1839550
brdg	1854401
flws	1084869
prsr	1825473
bhb	743367
arct	1768224
rmax	1581091
pfdr	1839132
bvh	315858
rbb	1499422
arbe	1861841
evc	1109116
body	1826889
nl	72162
sb	1434754
leo	818972
myn	882150
fisi	862831
ht	1063344
kvsa	1841873
psag	1833235
cydy	1175680
dcrd	1848959
dnmr	1779020
ecc	1604174
sln	1479615
gotu	1768259
band	1514416
adse	1879248
niu	1744781
plmi	1840317
aehr	1040470
irmd	1325618
absi	1672688
egrx	827871
ptgx	1377121
cybe	768411
csta	1834032
tpvg	1580345
emo	1517518
vki	908993
anac	1829558
cook	1857853
bh-a	1726173
ocft	1780531
fsd	1494530
nept	1401395
sdac	1837248
newp	1369085
miy	890393
slcr	1826553
mdxg	1376339
skyt	1819974
opy	791963
tk	911971
spwh	1132105
weav	1609151
afmd	1608390
sier	1844135
ww	105319
rmt	912147
hcne	1843205
ngms	1821349
bbcp	1703956
wald	1840199
itrm	1659323
bmdpf	1002788
ske	1713748
ppt	827773
aggr	1842329
ssaa	1830547
muj	1053988
dhca	1838163
nc	789933
argu	1865377
twcb	1845618
bzh	915840
hmco	1829042
tipt	1393726
vlta	1819584
cyh	1108109
mvbf	1277902
hudi	1791725
ospn	1044777
ung	1376227
lgsxy	1447221
plpc	80035
dske	1642453
acdi	1850316
hpf	1189740
esm	1841420
bedu	1696355
pmo	900422
krnl	1832950
sify	1094324
hio	910068
rrac	1860879
fmcc	1026214
eto	1281926
fei	1556336
fsrx	1834336
scwo	933972
ahrn	1856696
sdhy	1812923
jmkj	1624140
igic	1794338
acab	1893219
dxlg	813298
bmea	1840439
sbnc	703904
hnst	1530979
htpa	1828817
chaa	1838293
jun	1838814
gpac	1831979
akli	1850266
toi	1799191
glue	1826457
cova	1837160
tyra	1863127
aomr	1766478
zyxi	846475
tsib	1832737
cznc	810958
ftci	1828161
vel	1692376
view	1811856
grpn	1490281
kalv	1348911
hlg	1596964
wtba	1166928
htbi	1538263
gxii	1826669
bsky	1846804
groy	1834026
aldx	1341235
nnmx	1473579
ree	1843588
supv	1517399
rfi	891290
heps	1850235
btai	1720893
uve	891166
tsvt	1860782
lmdx	1685428
blua	1831006
shbi	1035092
hql	884121
djco	783412
feng	1509646
gogn	1852940
pfhd	1630856
ebtc	1018399
avdl	1012477
aan	1821393
bkuh	1440153
qtrx	1503274
rrbi	1071236
lptv	1643988
kiii	1826059
usws	1670349
